Reg 0 - Cid 0: menor: 0, maior: 100, mediana: 44.00, média: 50.03 e DP: 28.55
Reg 72 - Cid 50: menor: 1, maior: 99, mediana: 55.00, média: 50.56 e DP: 28.78
Reg 72 - Cid 51: menor: 0, maior: 100, mediana: 51.50, média: 50.02 e DP: 29.91
Reg 72 - Cid 52: menor: 0, maior: 99, mediana: 49.50, média: 47.94 e DP: 30.30
Reg 72 - Cid 53: menor: 2, maior: 100, mediana: 46.50, média: 49.46 e DP: 28.95
Reg 72 - Cid 54: menor: 0, maior: 100, mediana: 56.00, média: 53.10 e DP: 29.22
Reg 72 - Cid 55: menor: 1, maior: 100, mediana: 61.50, média: 56.44 e DP: 27.20
Reg 72 - Cid 56: menor: 0, maior: 100, mediana: 47.00, média: 48.62 e DP: 30.13
Reg 72 - Cid 57: menor: 5, maior: 99, mediana: 57.50, média: 55.29 e DP: 27.69
Reg 72 - Cid 58: menor: 0, maior: 99, mediana: 52.50, média: 47.72 e DP: 28.69
Reg 72 - Cid 59: menor: 1, maior: 100, mediana: 43.00, média: 47.22 e DP: 28.49
Reg 72 - Cid 60: menor: 0, maior: 100, mediana: 54.50, média: 53.59 e DP: 28.66
Reg 72 - Cid 61: menor: 0, maior: 100, mediana: 56.50, média: 51.81 e DP: 29.73
Reg 72 - Cid 62: menor: 1, maior: 99, mediana: 48.50, média: 49.50 e DP: 27.53
Reg 72 - Cid 63: menor: 1, maior: 100, mediana: 57.50, média: 52.97 e DP: 29.55
Reg 72 - Cid 64: menor: 1, maior: 99, mediana: 46.50, média: 49.52 e DP: 30.17
Reg 72 - Cid 65: menor: 0, maior: 100, mediana: 57.00, média: 52.83 e DP: 29.25
Reg 72 - Cid 66: menor: 0, maior: 100, mediana: 47.00, média: 47.57 e DP: 29.78
Reg 72 - Cid 67: menor: 0, maior: 100, mediana: 52.50, média: 51.96 e DP: 28.25
Reg 72 - Cid 68: menor: 0, maior: 100, mediana: 51.00, média: 49.29 e DP: 28.54
Reg 72 - Cid 69: menor: 0, maior: 99, mediana: 47.50, média: 48.99 e DP: 29.07
Reg 72 - Cid 70: menor: 1, maior: 100, mediana: 47.50, média: 51.23 e DP: 29.08
Reg 72 - Cid 71: menor: 1, maior: 100, mediana: 47.50, média: 46.77 e DP: 27.20
Reg 72 - Cid 72: menor: 2, maior: 98, mediana: 47.00, média: 46.80 e DP: 29.23
Reg 72 - Cid 73: menor: 1, maior: 100, mediana: 40.50, média: 44.26 e DP: 27.49
Reg 72 - Cid 74: menor: 0, maior: 99, mediana: 43.00, média: 46.31 e DP: 28.09
Reg 72 - Cid 75: menor: 0, maior: 100, mediana: 42.50, média: 47.56 e DP: 30.81
Reg 72 - Cid 76: menor: 1, maior: 100, mediana: 48.50, média: 51.42 e DP: 27.22
Reg 72 - Cid 77: menor: 0, maior: 100, mediana: 54.50, média: 51.18 e DP: 27.37
Reg 72 - Cid 78: menor: 1, maior: 97, mediana: 58.00, média: 54.60 e DP: 27.83
Reg 72 - Cid 79: menor: 1, maior: 100, mediana: 47.00, média: 52.12 e DP: 29.15
Reg 72 - Cid 80: menor: 0, maior: 98, mediana: 54.50, média: 51.55 e DP: 28.97
Reg 72 - Cid 81: menor: 0, maior: 100, mediana: 52.50, média: 50.24 e DP: 29.53
Reg 72 - Cid 82: menor: 0, maior: 100, mediana: 53.00, média: 54.68 e DP: 28.23
Reg 72 - Cid 83: menor: 0, maior: 98, mediana: 48.00, média: 50.11 e DP: 27.17
Reg 72 - Cid 84: menor: 0, maior: 100, mediana: 33.50, média: 42.14 e DP: 29.90
Reg 72 - Cid 85: menor: 0, maior: 100, mediana: 50.50, média: 50.80 e DP: 31.37
Reg 72 - Cid 86: menor: 0, maior: 100, mediana: 54.50, média: 52.06 e DP: 29.16
Reg 72 - Cid 87: menor: 1, maior: 100, mediana: 50.00, média: 50.39 e DP: 28.70
Reg 72 - Cid 88: menor: 0, maior: 100, mediana: 51.00, média: 49.61 e DP: 28.03
Reg 72 - Cid 89: menor: 0, maior: 99, mediana: 41.50, média: 46.15 e DP: 31.81
Reg 72 - Cid 90: menor: 0, maior: 97, mediana: 42.00, média: 44.38 e DP: 28.91
Reg 72 - Cid 91: menor: 1, maior: 99, mediana: 53.00, média: 53.54 e DP: 28.49
Reg 72 - Cid 92: menor: 0, maior: 98, mediana: 41.00, média: 46.68 e DP: 28.35
Reg 72 - Cid 93: menor: 0, maior: 100, mediana: 51.50, média: 52.16 e DP: 27.32
Reg 72 - Cid 94: menor: 0, maior: 100, mediana: 53.00, média: 52.24 e DP: 28.69
Reg 72 - Cid 95: menor: 3, maior: 99, mediana: 51.50, média: 51.51 e DP: 28.86
Reg 72 - Cid 96: menor: 0, maior: 100, mediana: 56.00, média: 54.46 e DP: 26.75
Reg 72 - Cid 97: menor: 0, maior: 100, mediana: 55.50, média: 51.74 e DP: 29.63
Reg 72 - Cid 98: menor: 0, maior: 100, mediana: 46.00, média: 47.26 e DP: 30.58
Reg 72 - Cid 99: menor: 0, maior: 99, mediana: 49.00, média: 48.95 e DP: 30.50
Reg 72 - menor: 0, maior: 100, mediana: 21.00, média: 115.48 e DP: 0.00

Reg 73 - Cid 0: menor: 0, maior: 100, mediana: 56.50, média: 54.55 e DP: 29.07
Reg 73 - Cid 1: menor: 1, maior: 100, mediana: 50.00, média: 49.64 e DP: 29.20
Reg 73 - Cid 2: menor: 1, maior: 100, mediana: 49.00, média: 50.69 e DP: 28.46
Reg 73 - Cid 3: menor: 0, maior: 100, mediana: 46.00, média: 48.02 e DP: 29.81
Reg 73 - Cid 4: menor: 0, maior: 100, mediana: 52.50, média: 49.28 e DP: 30.63
Reg 73 - Cid 5: menor: 0, maior: 99, mediana: 51.00, média: 52.96 e DP: 28.25
Reg 73 - Cid 6: menor: 0, maior: 99, mediana: 49.50, média: 47.67 e DP: 31.27
Reg 73 - Cid 7: menor: 1, maior: 100, mediana: 59.00, média: 54.69 e DP: 28.94
Reg 73 - Cid 8: menor: 0, maior: 99, mediana: 44.50, média: 46.31 e DP: 28.17
Reg 73 - Cid 9: menor: 0, maior: 99, mediana: 49.00, média: 48.35 e DP: 28.60
Reg 73 - Cid 10: menor: 0, maior: 100, mediana: 48.00, média: 50.28 e DP: 30.25
Reg 73 - Cid 11: menor: 0, maior: 99, mediana: 48.50, média: 50.58 e DP: 29.84
Reg 73 - Cid 12: menor: 0, maior: 100, mediana: 58.50, média: 53.04 e DP: 29.18
Reg 73 - Cid 13: menor: 0, maior: 100, mediana: 53.00, média: 51.80 e DP: 29.71
Reg 73 - Cid 14: menor: 0, maior: 100, mediana: 49.50, média: 50.73 e DP: 28.91
Reg 73 - Cid 15: menor: 0, maior: 100, mediana: 48.00, média: 48.54 e DP: 30.38
Reg 73 - Cid 16: menor: 0, maior: 99, mediana: 47.00, média: 49.41 e DP: 26.82
Reg 73 - Cid 17: menor: 0, maior: 99, mediana: 51.00, média: 50.88 e DP: 27.03
Reg 73 - Cid 18: menor: 0, maior: 99, mediana: 44.00, média: 45.49 e DP: 28.68
Reg 73 - Cid 19: menor: 2, maior: 99, mediana: 57.50, média: 54.61 e DP: 29.20
Reg 73 - Cid 20: menor: 0, maior: 100, mediana: 50.50, média: 50.45 e DP: 29.42
Reg 73 - Cid 21: menor: 0, maior: 99, mediana: 46.00, média: 44.15 e DP: 29.63
Reg 73 - Cid 22: menor: 1, maior: 100, mediana: 50.50, média: 48.02 e DP: 27.32
Reg 73 - Cid 23: menor: 0, maior: 100, mediana: 50.00, média: 51.81 e DP: 29.11
Reg 73 - Cid 24: menor: 0, maior: 99, mediana: 55.00, média: 53.01 e DP: 26.74
Reg 73 - Cid 25: menor: 0, maior: 100, mediana: 58.00, média: 54.17 e DP: 29.60
Reg 73 - Cid 26: menor: 1, maior: 100, mediana: 42.50, média: 45.99 e DP: 29.08
Reg 73 - Cid 27: menor: 0, maior: 96, mediana: 52.00, média: 49.24 e DP: 28.51
Reg 73 - Cid 28: menor: 1, maior: 100, mediana: 53.50, média: 55.12 e DP: 28.81
Reg 73 - Cid 29: menor: 1, maior: 98, mediana: 52.50, média: 48.59 e DP: 29.56
Reg 73 - Cid 30: menor: 0, maior: 100, mediana: 44.00, média: 46.47 e DP: 28.80
Reg 73 - Cid 31: menor: 2, maior: 99, mediana: 55.00, média: 54.75 e DP: 26.94
Reg 73 - Cid 32: menor: 0, maior: 97, mediana: 45.00, média: 45.99 e DP: 26.82
Reg 73 - Cid 33: menor: 0, maior: 100, mediana: 58.00, média: 54.31 e DP: 28.58
Reg 73 - Cid 34: menor: 0, maior: 98, mediana: 49.50, média: 51.42 e DP: 28.64
Reg 73 - Cid 35: menor: 0, maior: 100, mediana: 48.50, média: 48.52 e DP: 29.15
Reg 73 - Cid 36: menor: 0, maior: 99, mediana: 43.50, média: 47.68 e DP: 27.81
Reg 73 - Cid 37: menor: 0, maior: 100, mediana: 52.00, média: 51.35 e DP: 29.30
Reg 73 - Cid 38: menor: 0, maior: 99, mediana: 49.50, média: 49.00 e DP: 31.60
Reg 73 - Cid 39: menor: 0, maior: 98, mediana: 48.50, média: 47.12 e DP: 29.75
Reg 73 - Cid 40: menor: 1, maior: 100, mediana: 43.50, média: 46.95 e DP: 29.56
Reg 73 - Cid 41: menor: 0, maior: 100, mediana: 53.00, média: 51.92 e DP: 27.95
Reg 73 - Cid 42: menor: 0, maior: 99, mediana: 48.50, média: 46.02 e DP: 28.38
Reg 73 - Cid 43: menor: 1, maior: 100, mediana: 39.00, média: 41.48 e DP: 28.16
Reg 73 - Cid 44: menor: 0, maior: 100, mediana: 46.50, média: 50.23 e DP: 30.34
Reg 73 - Cid 45: menor: 1, maior: 98, mediana: 50.00, média: 49.18 e DP: 29.12
Reg 73 - Cid 46: menor: 2, maior: 100, mediana: 53.50, média: 51.78 e DP: 28.79
Reg 73 - Cid 47: menor: 0, maior: 100, mediana: 51.00, média: 50.70 e DP: 30.70
Reg 73 - Cid 48: menor: 0, maior: 100, mediana: 48.00, média: 50.61 e DP: 29.74
Reg 73 - Cid 49: menor: 0, maior: 99, mediana: 46.00, média: 49.57 e DP: 28.73
Reg 73 - Cid 50: menor: 0, maior: 100, mediana: 46.50, média: 47.74 e DP: 26.83
Reg 73 - Cid 51: menor: 0, maior: 100, mediana: 49.50, média: 48.17 e DP: 25.56
Reg 73 - Cid 52: menor: 0, maior: 100, mediana: 52.50, média: 50.53 e DP: 30.56
Reg 73 - Cid 53: menor: 2, maior: 100, mediana: 58.50, média: 54.30 e DP: 29.11
Reg 73 - Cid 54: menor: 0, maior: 100, mediana: 43.00, média: 43.39 e DP: 28.04
Reg 73 - Cid 55: menor: 1, maior: 100, mediana: 43.00, média: 47.87 e DP: 31.18
Reg 73 - Cid 56: menor: 0, maior: 99, mediana: 51.00, média: 49.40 e DP: 29.34
Reg 73 - Cid 57: menor: 0, maior: 99, mediana: 50.00, média: 49.44 e DP: 27.89
Reg 73 - Cid 58: menor: 0, maior: 99, mediana: 44.00, média: 48.21 e DP: 29.43
Reg 73 - Cid 59: menor: 3, maior: 99, mediana: 51.50, média: 51.78 e DP: 27.03
Reg 73 - Cid 60: menor: 0, maior: 96, mediana: 46.50, média: 45.74 e DP: 26.59
Reg 73 - Cid 61: menor: 0, maior: 98, mediana: 56.50, média: 52.45 e DP: 28.84
Reg 73 - Cid 62: menor: 0, maior: 100, mediana: 43.00, média: 48.55 e DP: 29.10
Reg 73 - Cid 63: menor: 0, maior: 99, mediana: 53.00, média: 51.50 e DP: 28.62
Reg 73 - Cid 64: menor: 0, maior: 100, mediana: 50.50, média: 51.46 e DP: 27.82
Reg 73 - Cid 65: menor: 3, maior: 100, mediana: 54.50, média: 53.47 e DP: 29.21
Reg 73 - Cid 66: menor: 1, maior: 100, mediana: 54.50, média: 52.57 e DP: 28.52
Reg 73 - Cid 67: menor: 1, maior: 98, mediana: 57.00, média: 55.94 e DP: 27.27
Reg 73 - Cid 68: menor: 0, maior: 100, mediana: 46.50, média: 48.18 e DP: 29.73
Reg 73 - Cid 69: menor: 0, maior: 99, mediana: 52.00, média: 52.39 e DP: 30.58
Reg 73 - Cid 70: menor: 0, maior: 99, mediana: 45.00, média: 46.79 e DP: 28.12
Reg 73 - Cid 71: menor: 0, maior: 100, mediana: 48.00, média: 48.20 e DP: 29.63
Reg 73 - Cid 72: menor: 0, maior: 98, mediana: 40.00, média: 45.71 e DP: 29.34
Reg 73 - Cid 73: menor: 0, maior: 100, mediana: 51.00, média: 50.65 e DP: 30.62
Reg 73 - Cid 74: menor: 0, maior: 100, mediana: 56.00, média: 56.32 e DP: 28.35
Reg 73 - Cid 75: menor: 0, maior: 99, mediana: 50.50, média: 48.38 e DP: 29.93
Reg 73 - Cid 76: menor: 0, maior: 100, mediana: 44.50, média: 45.91 e DP: 27.99
Reg 73 - Cid 77: menor: 0, maior: 100, mediana: 48.00, média: 47.07 e DP: 29.71
Reg 73 - Cid 78: menor: 1, maior: 100, mediana: 56.00, média: 55.68 e DP: 26.89
Reg 73 - Cid 79: menor: 1, maior: 98, mediana: 60.50, média: 56.87 e DP: 27.56
Reg 73 - Cid 80: menor: 0, maior: 99, mediana: 42.00, média: 47.02 e DP: 27.53
Reg 73 - Cid 81: menor: 4, maior: 99, mediana: 49.00, média: 49.39 e DP: 30.28
Reg 73 - Cid 82: menor: 0, maior: 100, mediana: 55.50, média: 54.49 e DP: 28.57
Reg 73 - Cid 83: menor: 3, maior: 99, mediana: 56.00, média: 53.14 e DP: 27.22
Reg 73 - Cid 84: menor: 0, maior: 100, mediana: 41.00, média: 45.77 e DP: 27.88
Reg 73 - Cid 85: menor: 0, maior: 100, mediana: 59.50, média: 55.91 e DP: 28.14
Reg 73 - Cid 86: menor: 0, maior: 100, mediana: 50.00, média: 52.33 e DP: 28.92
Reg 73 - Cid 87: menor: 4, maior: 100, mediana: 50.00, média: 51.81 e DP: 27.04
Reg 73 - Cid 88: menor: 0, maior: 100, mediana: 52.50, média: 51.43 e DP: 30.84
Reg 73 - Cid 89: menor: 6, maior: 100, mediana: 59.00, média: 55.39 e DP: 27.72
Reg 73 - Cid 90: menor: 2, maior: 100, mediana: 48.00, média: 47.70 e DP: 28.68
Reg 73 - Cid 91: menor: 0, maior: 99, mediana: 45.50, média: 48.76 e DP: 30.08
Reg 73 - Cid 92: menor: 1, maior: 99, mediana: 50.50, média: 50.17 e DP: 24.76
Reg 73 - Cid 93: menor: 1, maior: 99, mediana: 52.00, média: 51.83 e DP: 29.12
Reg 73 - Cid 94: menor: 1, maior: 100, mediana: 46.00, média: 47.93 e DP: 28.25
Reg 73 - Cid 95: menor: 0, maior: 100, mediana: 51.00, média: 51.52 e DP: 30.78
Reg 73 - Cid 96: menor: 0, maior: 100, mediana: 60.00, média: 55.51 e DP: 28.08
Reg 73 - Cid 97: menor: 1, maior: 98, mediana: 49.50, média: 49.92 e DP: 29.36
Reg 73 - Cid 98: menor: 0, maior: 99, mediana: 56.00, média: 52.02 e DP: 30.44
Reg 73 - Cid 99: menor: 1, maior: 100, mediana: 53.00, média: 51.79 e DP: 29.64
Reg 73 - menor: 500, maior: 0, mediana: 104.00, média: 0.00 e DP: 0.00

Reg 74 - Cid 0: menor: 0, maior: 100, mediana: 45.50, média: 48.04 e DP: 30.26
Reg 74 - Cid 1: menor: 2, maior: 100, mediana: 54.00, média: 53.60 e DP: 30.74
Reg 74 - Cid 2: menor: 0, maior: 100, mediana: 55.00, média: 51.40 e DP: 29.11
Reg 74 - Cid 3: menor: 0, maior: 100, mediana: 41.50, média: 46.12 e DP: 28.67
Reg 74 - Cid 4: menor: 0, maior: 96, mediana: 50.00, média: 46.16 e DP: 26.62
Reg 74 - Cid 5: menor: 0, maior: 100, mediana: 45.00, média: 48.28 e DP: 27.92
Reg 74 - Cid 6: menor: 0, maior: 100, mediana: 47.00, média: 48.69 e DP: 28.92
Reg 74 - Cid 7: menor: 1, maior: 99, mediana: 40.50, média: 44.58 e DP: 29.23
Reg 74 - Cid 8: menor: 1, maior: 100, mediana: 50.00, média: 49.29 e DP: 29.00
Reg 74 - Cid 9: menor: 0, maior: 97, mediana: 49.50, média: 48.21 e DP: 30.05
Reg 74 - Cid 10: menor: 0, maior: 100, mediana: 41.00, média: 46.04 e DP: 30.38
Reg 74 - Cid 11: menor: 1, maior: 100, mediana: 56.50, média: 52.11 e DP: 28.45
Reg 74 - Cid 12: menor: 0, maior: 100, mediana: 53.50, média: 48.45 e DP: 30.14
Reg 74 - Cid 13: menor: 0, maior: 97, mediana: 43.00, média: 48.12 e DP: 27.55
Reg 74 - Cid 14: menor: 2, maior: 99, mediana: 52.50, média: 52.26 e DP: 26.94
Reg 74 - Cid 15: menor: 0, maior: 98, mediana: 40.00, média: 43.83 e DP: 29.62
Reg 74 - Cid 16: menor: 0, maior: 100, mediana: 55.00, média: 53.12 e DP: 28.19
Reg 74 - Cid 17: menor: 0, maior: 98, mediana: 53.50, média: 50.30 e DP: 27.94
Reg 74 - Cid 18: menor: 2, maior: 100, mediana: 51.50, média: 50.77 e DP: 29.66
Reg 74 - Cid 19: menor: 0, maior: 100, mediana: 48.50, média: 49.57 e DP: 29.36
Reg 74 - Cid 20: menor: 0, maior: 100, mediana: 50.00, média: 50.75 e DP: 29.93
Reg 74 - Cid 21: menor: 0, maior: 100, mediana: 47.00, média: 46.82 e DP: 28.69
Reg 74 - Cid 22: menor: 0, maior: 100, mediana: 59.50, média: 51.34 e DP: 31.62
Reg 74 - Cid 23: menor: 2, maior: 100, mediana: 42.00, média: 47.89 e DP: 29.48
Reg 74 - Cid 24: menor: 0, maior: 100, mediana: 52.50, média: 49.86 e DP: 28.45
Reg 74 - Cid 25: menor: 0, maior: 100, mediana: 52.00, média: 51.68 e DP: 29.30
Reg 74 - Cid 26: menor: 0, maior: 100, mediana: 49.00, média: 49.84 e DP: 28.52
Reg 74 - Cid 27: menor: 1, maior: 100, mediana: 44.00, média: 46.76 e DP: 29.00
Reg 74 - Cid 28: menor: 1, maior: 100, mediana: 60.50, média: 55.68 e DP: 28.59
Reg 74 - Cid 29: menor: 0, maior: 99, mediana: 43.00, média: 46.28 e DP: 30.32
Reg 74 - Cid 30: menor: 5, maior: 99, mediana: 46.00, média: 48.52 e DP: 24.16
Reg 74 - Cid 31: menor: 0, maior: 100, mediana: 52.00, média: 50.02 e DP: 31.86
Reg 74 - Cid 32: menor: 3, maior: 99, mediana: 46.00, média: 48.85 e DP: 28.86
Reg 74 - Cid 33: menor: 0, maior: 100, mediana: 48.50, média: 52.10 e DP: 30.80
Reg 74 - Cid 34: menor: 0, maior: 98, mediana: 40.50, média: 42.76 e DP: 26.70
Reg 74 - Cid 35: menor: 0, maior: 98, mediana: 52.50, média: 51.79 e DP: 27.81
Reg 74 - Cid 36: menor: 0, maior: 100, mediana: 45.00, média: 45.79 e DP: 30.48
Reg 74 - Cid 37: menor: 0, maior: 100, mediana: 53.50, média: 51.36 e DP: 29.23
Reg 74 - Cid 38: menor: 0, maior: 99, mediana: 54.00, média: 52.92 e DP: 27.62
Reg 74 - Cid 39: menor: 0, maior: 100, mediana: 47.50, média: 47.66 e DP: 28.83
Reg 74 - Cid 40: menor: 2, maior: 100, mediana: 47.00, média: 47.63 e DP: 29.45
Reg 74 - Cid 41: menor: 1, maior: 97, mediana: 54.00, média: 51.49 e DP: 31.05
Reg 74 - Cid 42: menor: 2, maior: 98, mediana: 48.50, média: 50.07 e DP: 28.82
Reg 74 - Cid 43: menor: 6, maior: 99, mediana: 56.00, média: 54.91 e DP: 28.49
Reg 74 - Cid 44: menor: 0, maior: 99, mediana: 49.50, média: 47.89 e DP: 28.45
Reg 74 - Cid 45: menor: 0, maior: 100, mediana: 52.00, média: 51.98 e DP: 29.92
Reg 74 - Cid 46: menor: 1, maior: 99, mediana: 50.50, média: 51.05 e DP: 28.58
Reg 74 - Cid 47: menor: 0, maior: 100, mediana: 49.50, média: 51.02 e DP: 29.30
Reg 74 - Cid 48: menor: 1, maior: 99, mediana: 45.50, média: 47.81 e DP: 27.98
Reg 74 - Cid 49: menor: 1, maior: 100, mediana: 47.00, média: 51.22 e DP: 27.99
Reg 74 - Cid 50: menor: 0, maior: 99, mediana: 45.00, média: 47.86 e DP: 29.67
Reg 74 - Cid 51: menor: 0, maior: 100, mediana: 54.00, média: 50.56 e DP: 29.34
Reg 74 - Cid 52: menor: 0, maior: 100, mediana: 49.00, média: 48.84 e DP: 29.99
Reg 74 - Cid 53: menor: 1, maior: 100, mediana: 51.00, média: 49.21 e DP: 29.60
Reg 74 - Cid 54: menor: 0, maior: 100, mediana: 42.50, média: 43.40 e DP: 27.44
Reg 74 - Cid 55: menor: 2, maior: 100, mediana: 54.50, média: 53.95 e DP: 29.05
Reg 74 - Cid 56: menor: 0, maior: 96, mediana: 43.50, média: 48.67 e DP: 26.35
Reg 74 - Cid 57: menor: 0, maior: 98, mediana: 47.50, média: 48.37 e DP: 29.14
Reg 74 - Cid 58: menor: 0, maior: 100, mediana: 45.50, média: 47.20 e DP: 31.46
Reg 74 - Cid 59: menor: 3, maior: 99, mediana: 42.50, média: 45.64 e DP: 27.16
Reg 74 - Cid 60: menor: 0, maior: 100, mediana: 47.00, média: 49.39 e DP: 31.47
Reg 74 - Cid 61: menor: 0, maior: 100, mediana: 56.00, média: 56.03 e DP: 28.01
Reg 74 - Cid 62: menor: 1, maior: 100, mediana: 50.00, média: 49.41 e DP: 29.52
Reg 74 - Cid 63: menor: 0, maior: 100, mediana: 41.00, média: 45.41 e DP: 29.60
Reg 74 - Cid 64: menor: 0, maior: 98, mediana: 50.50, média: 51.48 e DP: 28.71
Reg 74 - Cid 65: menor: 0, maior: 99, mediana: 61.00, média: 57.42 e DP: 28.94
Reg 74 - Cid 66: menor: 0, maior: 100, mediana: 52.00, média: 50.38 e DP: 30.01
Reg 74 - Cid 67: menor: 0, maior: 99, mediana: 43.50, média: 48.78 e DP: 29.53
Reg 74 - Cid 68: menor: 0, maior: 99, mediana: 46.00, média: 46.64 e DP: 29.64
Reg 74 - Cid 69: menor: 0, maior: 98, mediana: 51.00, média: 50.90 e DP: 28.03
Reg 74 - Cid 70: menor: 2, maior: 99, mediana: 58.50, média: 54.45 e DP: 29.35
Reg 74 - Cid 71: menor: 0, maior: 94, mediana: 49.50, média: 49.74 e DP: 28.04
Reg 74 - Cid 72: menor: 0, maior: 100, mediana: 52.50, média: 50.52 e DP: 27.75
Reg 74 - Cid 73: menor: 0, maior: 100, mediana: 44.00, média: 46.70 e DP: 30.84
Reg 74 - Cid 74: menor: 1, maior: 99, mediana: 41.00, média: 44.51 e DP: 29.75
Reg 74 - Cid 75: menor: 0, maior: 100, mediana: 58.50, média: 53.04 e DP: 30.97
Reg 74 - Cid 76: menor: 0, maior: 100, mediana: 48.50, média: 49.55 e DP: 30.82
Reg 74 - Cid 77: menor: 0, maior: 100, mediana: 53.00, média: 53.92 e DP: 28.08
Reg 74 - Cid 78: menor: 0, maior: 100, mediana: 54.50, média: 51.92 e DP: 27.80
Reg 74 - Cid 79: menor: 0, maior: 100, mediana: 54.00, média: 52.98 e DP: 30.72
Reg 74 - Cid 80: menor: 0, maior: 99, mediana: 49.00, média: 49.34 e DP: 29.73
Reg 74 - Cid 81: menor: 1, maior: 100, mediana: 53.50, média: 54.56 e DP: 28.67
Reg 74 - Cid 82: menor: 0, maior: 99, mediana: 40.50, média: 43.46 e DP: 28.09
Reg 74 - Cid 83: menor: 0, maior: 97, mediana: 52.00, média: 50.60 e DP: 29.27
Reg 74 - Cid 84: menor: 6, maior: 100, mediana: 58.00, média: 53.71 e DP: 27.56
Reg 74 - Cid 85: menor: 0, maior: 100, mediana: 48.00, média: 50.14 e DP: 30.07
Reg 74 - Cid 86: menor: 1, maior: 99, mediana: 53.00, média: 49.75 e DP: 28.44
Reg 74 - Cid 87: menor: 0, maior: 100, mediana: 55.00, média: 49.85 e DP: 29.00
Reg 74 - Cid 88: menor: 1, maior: 99, mediana: 53.00, média: 51.68 e DP: 27.75
Reg 74 - Cid 89: menor: 0, maior: 99, mediana: 47.00, média: 47.57 e DP: 29.35
Reg 74 - Cid 90: menor: 0, maior: 99, mediana: 45.50, média: 46.46 e DP: 31.13
Reg 74 - Cid 91: menor: 0, maior: 100, mediana: 55.50, média: 51.83 e DP: 28.98
Reg 74 - Cid 92: menor: 0, maior: 100, mediana: 51.50, média: 47.91 e DP: 31.68
Reg 74 - Cid 93: menor: 2, maior: 100, mediana: 59.50, média: 56.76 e DP: 26.58
Reg 74 - Cid 94: menor: 0, maior: 100, mediana: 45.50, média: 48.90 e DP: 27.48
Reg 74 - Cid 95: menor: 4, maior: 95, mediana: 51.00, média: 52.98 e DP: 25.98
Reg 74 - Cid 96: menor: 0, maior: 100, mediana: 59.50, média: 53.79 e DP: 28.95
Reg 74 - Cid 97: menor: 0, maior: 100, mediana: 50.50, média: 49.78 e DP: 29.35
Reg 74 - Cid 98: menor: 0, maior: 99, mediana: 49.50, média: 48.70 e DP: 28.38
Reg 74 - Cid 99: menor: 0, maior: 98, mediana: 48.00, média: 49.26 e DP: 28.39
Reg 74 - menor: 0, maior: 100, mediana: 95.00, média: 26.73 e DP: 0.00

Reg 75 - Cid 0: menor: 3, maior: 100, mediana: 54.50, média: 53.27 e DP: 29.38
Reg 75 - Cid 1: menor: 0, maior: 98, mediana: 46.50, média: 48.28 e DP: 29.86
Reg 75 - Cid 2: menor: 0, maior: 99, mediana: 52.50, média: 49.04 e DP: 27.30
Reg 75 - Cid 3: menor: 0, maior: 99, mediana: 53.00, média: 52.55 e DP: 29.82
Reg 75 - Cid 4: menor: 0, maior: 100, mediana: 52.00, média: 50.37 e DP: 30.44
Reg 75 - Cid 5: menor: 1, maior: 100, mediana: 55.50, média: 52.75 e DP: 29.60
Reg 75 - Cid 6: menor: 1, maior: 100, mediana: 50.00, média: 50.05 e DP: 28.45
Reg 75 - Cid 7: menor: 0, maior: 100, mediana: 46.00, média: 50.33 e DP: 29.80
Reg 75 - Cid 8: menor: 0, maior: 98, mediana: 46.50, média: 45.88 e DP: 28.98
Reg 75 - Cid 9: menor: 0, maior: 100, mediana: 54.00, média: 53.45 e DP: 29.78
Reg 75 - Cid 10: menor: 1, maior: 100, mediana: 52.50, média: 53.16 e DP: 28.63
Reg 75 - Cid 11: menor: 0, maior: 100, mediana: 39.50, média: 42.96 e DP: 27.85
Reg 75 - Cid 12: menor: 2, maior: 96, mediana: 52.00, média: 50.74 e DP: 28.00
Reg 75 - Cid 13: menor: 0, maior: 100, mediana: 52.50, média: 52.30 e DP: 29.39
Reg 75 - Cid 14: menor: 0, maior: 99, mediana: 56.50, média: 52.23 e DP: 29.37
Reg 75 - Cid 15: menor: 1, maior: 98, mediana: 54.00, média: 52.33 e DP: 28.30
Reg 75 - Cid 16: menor: 1, maior: 100, mediana: 51.00, média: 50.87 e DP: 28.96
Reg 75 - Cid 17: menor: 0, maior: 100, mediana: 48.00, média: 47.21 e DP: 29.36
Reg 75 - Cid 18: menor: 2, maior: 100, mediana: 49.50, média: 50.50 e DP: 29.09
Reg 75 - Cid 19: menor: 0, maior: 100, mediana: 56.00, média: 56.04 e DP: 31.13
Reg 75 - Cid 20: menor: 0, maior: 99, mediana: 53.50, média: 53.01 e DP: 30.10
Reg 75 - Cid 21: menor: 0, maior: 100, mediana: 42.00, média: 44.99 e DP: 29.62
Reg 75 - Cid 22: menor: 0, maior: 99, mediana: 42.50, média: 45.38 e DP: 29.35
Reg 75 - Cid 23: menor: 0, maior: 100, mediana: 52.50, média: 49.42 e DP: 29.18
Reg 75 - Cid 24: menor: 0, maior: 100, mediana: 48.00, média: 49.04 e DP: 29.31
Reg 75 - Cid 25: menor: 0, maior: 99, mediana: 52.50, média: 51.70 e DP: 27.75
